expense_id,employee,department,expense_date,amount_usd,currency,category,merchant,invoice_no,invoice_city,trip_to_city,approver,paid_amount_usd
ECS25PUE9,Ethan,Marketing,2024-08-02,42.31,USD,Office,City Taxi,INV-686255,Houston,Houston,Mgr_Carl,42.31
EUHGAWRKW,Delia,R&D,2024-08-02,217.87,USD,Office,Metro Coffee,INV-882955,Houston,Houston,Mgr_Carl,217.87
EHN53JH0H,Charlie,HR,2024-08-02,39.15,USD,Office,Sky Airlines,INV-573043,Atlanta,Atlanta,Mgr_Amy,39.15
EIFRHT6H9,Bob,R&D,2024-08-02,161.8,USD,Office,Tech Supplies,INV-227080,Los Angeles,Los Angeles,Mgr_Ben,161.8
EGTE5XD6R,Aaron,HR,2024-08-02,344.04,USD,Hotel,Happy Noodles,INV-361355,Houston,Houston,Mgr_Amy,344.04
E1HSXBI12,Olivia,R&D,2024-08-02,185.43,USD,Hotel,Metro Coffee,INV-692671,San Francisco,San Francisco,Mgr_Duke,185.43
E8UWDX9UO,Nora,Marketing,2024-08-02,33.31,USD,Meal,Sky Airlines,INV-428366,Boston,Boston,Mgr_Amy,33.31
E46OAVPED,Zoe,Sales,2024-08-02,14.38,USD,Transport,Green Hotel,INV-162958,Miami,Miami,Mgr_Erin,14.38
ES9IRQ0XV,Delia,R&D,2024-08-03,217.17,USD,Air,Happy Noodles,INV-525319,Dallas,Dallas,Mgr_Ben,217.17
EFXH5PHAK,Mason,Sales,2024-08-03,628.43,USD,Air,Sky Airlines,INV-180736,Houston,Houston,Mgr_Carl,628.43
EF7GVTR8G,Bella,Marketing,2024-08-03,450.1,USD,Air,Happy Noodles,INV-766320,Miami,Miami,Mgr_Erin,450.1
E59DO1SDP,Bob,Marketing,2024-08-03,235.91,USD,Hotel,Metro Coffee,INV-878748,San Francisco,Houston,Mgr_Erin,235.91
EU2PC4LXW,Jade,R&D,2024-08-03,103.48,USD,Office,Tech Supplies,INV-473158,Boston,Boston,Mgr_Erin,103.48
EEDHQJ4XU,Sam,Sales,2024-08-03,219.34,USD,Client Gift,Metro Coffee,INV-851448,Boston,Boston,Mgr_Carl,169.34
EVND2ZXG0,Uma,R&D,2024-08-03,347.16,USD,Office,Happy Noodles,INV-544456,Houston,Houston,Mgr_Carl,347.16
EJNNUX0M1,Delia,Sales,2024-08-03,53.61,USD,Transport,Happy Noodles,INV-308342,Dallas,Seattle,Mgr_Duke,53.61
EBHFLHXGH,Uma,Sales,2024-08-03,147.97,USD,Hotel,Metro Coffee,INV-492323,Dallas,Dallas,Mgr_Duke,147.97
EQTJ37JSL,Carter,Sales,2024-08-03,30.09,USD,Transport,Metro Coffee,INV-538066,Chicago,Chicago,Mgr_Erin,30.09
ER267XXVB,Quinn,R&D,2024-08-04,29.75,USD,Meal,City Taxi,INV-DUP-42179,Chicago,Chicago,Mgr_Amy,29.75
E7PSSCOQS,Lena,Sales,2024-08-04,82.25,USD,Meal,Sky Airlines,INV-736186,Houston,Houston,Mgr_Ben,82.25
E1QMY3RHQ,Jack,Marketing,2024-08-04,138.67,USD,Client Gift,Sky Airlines,INV-587924,New York,New York,Mgr_Amy,138.67
EBAX9GAK2,Kirk,Marketing,2024-08-04,130.71,USD,Client Gift,City Taxi,INV-954097,Dallas,Dallas,Mgr_Amy,130.71
EFNZALSIX,Grace,Sales,2024-08-04,75.99,USD,Meal,Green Hotel,INV-704369,Miami,Miami,Mgr_Duke,75.99
ENBSDW2Y9,Grace,Sales,2024-08-04,27.37,USD,Transport,Sky Airlines,INV-615548,Seattle,Seattle,Mgr_Duke,27.37
EOS2OXMG4,Aaron,Sales,2024-08-04,74.31,USD,Meal,Sky Airlines,INV-DUP-98811,New York,Los Angeles,Mgr_Ben,74.31
EQHFH46IA,Zack,Marketing,2024-08-04,205.13,USD,Hotel,Green Hotel,INV-749031,Boston,Boston,Mgr_Carl,205.13
EKXW0ZNUC,Vince,Sales,2024-08-04,434.02,USD,Air,Happy Noodles,INV-743139,Dallas,Dallas,Mgr_Carl,434.02
EAF32B6FZ,Owen,R&D,2024-08-05,363.7,USD,Office,Tech Supplies,INV-834449,Chicago,Chicago,Mgr_Amy,363.7
EDUN3LJP6,Mason,R&D,2024-08-05,14.07,USD,Transport,Metro Coffee,INV-606650,Boston,Boston,Mgr_Ben,14.07
EGWTHQLJU,Diana,Finance,2024-08-05,41.12,USD,Transport,City Taxi,INV-812944,Seattle,Seattle,Mgr_Amy,41.12
E205MPGKW,Aaron,R&D,2024-08-05,34.66,USD,Transport,City Taxi,INV-479029,Miami,Miami,Mgr_Erin,84.66
EB1PAO5HD,Gavin,R&D,2024-08-05,52.52,USD,Meal,Green Hotel,INV-478815,Chicago,Chicago,Mgr_Duke,52.52
ESPAMKP6D,Sam,Marketing,2024-08-05,432.01,USD,Air,Green Hotel,INV-965684,Dallas,Dallas,Mgr_Carl,432.01
EDZOUJIM4,Charlie,R&D,2024-08-05,280.27,USD,Office,City Taxi,INV-361436,Houston,Houston,Mgr_Duke,280.27
EDKF4ABPO,Uma,R&D,2024-08-05,53.28,USD,Transport,Sky Airlines,INV-316004,Miami,Miami,Mgr_Carl,53.28
E5ZU4H2TO,Bella,Sales,2024-08-06,584.26,USD,Air,Metro Coffee,INV-273111,Miami,Miami,Mgr_Carl,584.26
EREESKA5E,Olivia,Sales,2024-08-06,188.43,USD,Hotel,Happy Noodles,INV-717957,Houston,Houston,Mgr_Erin,188.43
EPF23UBA9,Hazel,Marketing,2024-08-06,217.46,USD,Hotel,Happy Noodles,INV-840423,Houston,Houston,Mgr_Carl,217.46
EU8FDKUYR,Rose,HR,2024-08-06,39.0,USD,Meal,Tech Supplies,INV-554963,Dallas,Dallas,Mgr_Carl,39.0
E34P9GW3O,Jack,Finance,2024-08-06,50.65,USD,Meal,Green Hotel,INV-366583,Chicago,Chicago,Mgr_Erin,50.65
EVMS0ZGSM,Queen,Marketing,2024-08-06,350.42,USD,Hotel,Metro Coffee,INV-321605,Miami,Miami,Mgr_Amy,350.42
EGDBN5BLM,Queen,Sales,2024-08-06,122.2,USD,Client Gift,Tech Supplies,INV-984919,Houston,Houston,Mgr_Duke,122.2
EQPLHON77,Yvonne,R&D,2024-08-06,24.54,USD,Transport,Happy Noodles,INV-410585,Seattle,Seattle,Mgr_Ben,24.54
ET8HA7TDL,Sophie,R&D,2024-08-06,213.16,USD,Office,Metro Coffee,INV-361213,Dallas,Dallas,Mgr_Carl,213.16
E8CWKLK5A,Queen,R&D,2024-08-06,335.99,USD,Office,Sky Airlines,INV-798351,Chicago,Chicago,Mgr_Carl,335.99
EBU0RBHEO,Jack,R&D,2024-08-06,387.33,USD,Office,City Taxi,INV-793376,Chicago,Chicago,Mgr_Duke,387.33
E63YRF71A,Nora,Marketing,2024-08-06,61.94,USD,Meal,Happy Noodles,INV-296311,Chicago,Boston,Mgr_Duke,61.94
EWN5DN55S,Mason,R&D,2024-08-06,268.66,USD,Hotel,Metro Coffee,INV-300479,Chicago,Chicago,Mgr_Ben,268.66
ES7W9O3ZY,Queen,Sales,2024-08-07,61.87,USD,Meal,Sky Airlines,INV-177759,Houston,Houston,Mgr_Erin,61.87
EA5HZEOA3,Bella,Marketing,2024-08-07,282.54,USD,Hotel,Tech Supplies,INV-848109,Chicago,Dallas,Mgr_Ben,282.54
ESYE9FIEW,Laura,Marketing,2024-08-07,165.41,USD,Hotel,City Taxi,INV-419482,Boston,Boston,Mgr_Erin,165.41
EE51OYGJX,Uma,Marketing,2024-08-07,53.75,USD,Office,Green Hotel,INV-896905,Atlanta,Atlanta,Mgr_Ben,53.75
EE082GVHY,Zoe,R&D,2024-08-07,553.9,USD,Air,Sky Airlines,INV-624006,Miami,Miami,Mgr_Amy,553.9
EZPLUXRDM,Mason,R&D,2024-08-07,409.18,USD,Air,Sky Airlines,INV-106426,Dallas,Dallas,Mgr_Carl,409.18
EKLDS8Q57,Irene,Finance,2024-08-07,33.09,USD,Transport,Metro Coffee,INV-444959,Miami,Miami,Mgr_Erin,33.09
EHM8OBOWJ,Wendy,R&D,2024-08-07,23.47,USD,Meal,Happy Noodles,INV-830116,Dallas,Dallas,Mgr_Duke,23.47
EDTPRPT47,Diana,R&D,2024-08-07,48.42,USD,Transport,City Taxi,INV-140028,New York,New York,Mgr_Ben,48.42
EREYURTDG,Peter,Sales,2024-08-07,20.04,USD,Transport,Tech Supplies,INV-887080,Boston,San Francisco,Mgr_Erin,20.04
EOP5IMN5V,Aaron,Sales,2024-08-07,164.24,USD,Office,Tech Supplies,INV-821173,San Francisco,San Francisco,Mgr_Erin,164.24
EJ5DY3RDJ,Peter,Marketing,2024-08-07,264.77,USD,Office,Sky Airlines,INV-129886,Houston,Houston,Mgr_Amy,264.77
EAL34PWYK,Sam,Sales,2024-08-07,36.97,USD,Transport,Sky Airlines,INV-109019,Houston,Houston,Mgr_Erin,0.0
EK80F7MKR,Yvonne,HR,2024-08-07,22.16,USD,Meal,Tech Supplies,INV-672830,Dallas,Dallas,Mgr_Carl,22.16
EBQEL9LVX,Peter,R&D,2024-08-08,114.0,USD,Client Gift,Metro Coffee,INV-696390,Houston,Houston,Mgr_Carl,114.0
ECOYGODCX,Miles,Marketing,2024-08-08,275.91,USD,Client Gift,Tech Supplies,INV-759580,San Francisco,San Francisco,Mgr_Erin,275.91
EHPBTXVGA,Jade,Sales,2024-08-08,49.81,USD,Meal,Green Hotel,INV-706401,Chicago,Chicago,Mgr_Erin,49.81
EOLZ6VHTS,Edgar,R&D,2024-08-08,40.36,USD,Transport,Sky Airlines,INV-620275,Houston,Houston,Mgr_Amy,40.36
EPW7TIQOT,Bella,Sales,2024-08-08,199.75,USD,Office,Happy Noodles,INV-883471,Atlanta,Atlanta,Mgr_Duke,199.75
EHXUCVTNH,Charlie,Sales,2024-08-08,18.47,USD,Transport,Sky Airlines,INV-104939,San Francisco,San Francisco,Mgr_Ben,18.47
EJGRH8Y4R,Jack,Sales,2024-08-08,18.47,USD,Meal,Sky Airlines,INV-206330,San Francisco,San Francisco,Mgr_Amy,18.47
E1VYD3X0V,Ivan,Marketing,2024-08-08,360.21,USD,Hotel,Sky Airlines,INV-782231,Atlanta,Atlanta,Mgr_Ben,410.21
EM0C7K32F,Jack,Marketing,2024-08-08,45.7,USD,Transport,Green Hotel,INV-513428,Dallas,Dallas,Mgr_Amy,45.7
EIPJNEMEK,Paula,Marketing,2024-08-08,26.61,USD,Meal,Tech Supplies,INV-140884,San Francisco,San Francisco,Mgr_Ben,26.61
EL11H4I8O,Kirk,R&D,2024-08-09,38.22,USD,Meal,Happy Noodles,INV-516828,Los Angeles,Houston,Mgr_Carl,38.22
EIKDFFRED,Diana,HR,2024-08-09,45.75,USD,Office,Metro Coffee,INV-545719,Boston,Los Angeles,Mgr_Erin,45.75
EJK1RHRE1,Tyler,Sales,2024-08-09,53.67,USD,Transport,Tech Supplies,INV-685599,Miami,Miami,Mgr_Carl,53.67
E5HAI2ZNP,Aaron,R&D,2024-08-09,73.23,USD,Client Gift,City Taxi,INV-586644,Chicago,Chicago,Mgr_Amy,73.23
EQ7OPTUN7,Kirk,R&D,2024-08-09,47.89,USD,Meal,Happy Noodles,INV-897521,Houston,Houston,Mgr_Amy,47.89
EZXNG3Q8F,Paula,R&D,2024-08-10,342.05,USD,Air,Tech Supplies,INV-243556,Los Angeles,Los Angeles,Mgr_Duke,342.05
EJK1LRWLX,Sam,R&D,2024-08-10,210.2,USD,Office,Metro Coffee,INV-263156,Los Angeles,Los Angeles,Mgr_Erin,210.2
EITTTHL94,Owen,HR,2024-08-10,22.48,USD,Meal,City Taxi,INV-768377,Chicago,Chicago,Mgr_Duke,22.48
ELW2TUK5V,Hazel,Marketing,2024-08-10,17.32,USD,Meal,Sky Airlines,INV-615880,Miami,Miami,Mgr_Carl,17.32
EJPCEN2EC,Xavier,Sales,2024-08-10,68.29,USD,Meal,Happy Noodles,INV-359574,Dallas,Dallas,Mgr_Carl,68.29
E7ZNPMV13,Bella,Sales,2024-08-11,49.5,USD,Meal,Happy Noodles,INV-116659,Los Angeles,Los Angeles,Mgr_Ben,49.5
E6H68LLTU,Miles,Marketing,2024-08-11,28.05,USD,Transport,Happy Noodles,INV-223947,Chicago,Chicago,Mgr_Ben,28.05
EQZFLGHNI,Yvonne,Marketing,2024-08-11,59.68,USD,Meal,Happy Noodles,INV-233685,Dallas,Dallas,Mgr_Carl,59.68
EAGIAOYUJ,Mason,R&D,2024-08-11,337.92,USD,Office,Metro Coffee,INV-404546,Houston,Houston,Mgr_Ben,337.92
EY50GW8DA,Carter,Sales,2024-08-11,57.31,USD,Transport,Sky Airlines,INV-912423,Houston,Houston,Mgr_Erin,57.31
E9ED66UVV,Zack,Sales,2024-08-11,14.45,USD,Meal,Green Hotel,INV-185331,Atlanta,Atlanta,Mgr_Carl,14.45
ERDFA2WJ2,Bob,HR,2024-08-11,27.51,USD,Meal,Sky Airlines,INV-693761,Chicago,Chicago,Mgr_Erin,27.51
E3AO9JYTO,Owen,Marketing,2024-08-11,22.91,USD,Transport,Sky Airlines,INV-585420,New York,New York,Mgr_Erin,22.91
E77WJMZLO,Irene,Sales,2024-08-11,215.06,USD,Hotel,Green Hotel,INV-DUP-86578,Dallas,Dallas,Mgr_Ben,215.06
EKGR2L63W,Victor,Sales,2024-08-12,17.72,USD,Transport,City Taxi,INV-940571,Miami,Miami,Mgr_Ben,17.72
E4QXKSIV9,Jack,Sales,2024-08-12,183.07,USD,Hotel,Sky Airlines,INV-325088,Houston,Los Angeles,Mgr_Amy,183.07
EF3ARFN1G,Paula,R&D,2024-08-12,53.24,USD,Transport,Green Hotel,INV-749338,Atlanta,Atlanta,Mgr_Erin,53.24
EJBKK86SO,Edgar,R&D,2024-08-12,150.18,USD,Hotel,Metro Coffee,INV-662848,Chicago,Chicago,Mgr_Amy,150.18
EBMJH6DPZ,Jack,Sales,2024-08-12,57.55,USD,Transport,City Taxi,INV-615550,Chicago,Chicago,Mgr_Duke,57.55
E9VYL6OUN,Bella,Sales,2024-08-12,349.88,USD,Hotel,City Taxi,INV-693929,Atlanta,Atlanta,Mgr_Ben,349.88
EG1XQYU6K,Peter,Sales,2024-08-12,68.7,USD,Meal,Tech Supplies,INV-998355,Boston,Boston,Mgr_Ben,68.7
E2KOJG429,Grace,Sales,2024-08-12,59.25,USD,Meal,Sky Airlines,INV-686782,Atlanta,Atlanta,Mgr_Carl,59.25
E1NGTTNA6,Wendy,R&D,2024-08-12,65.42,USD,Meal,Green Hotel,INV-127726,Seattle,Seattle,Mgr_Erin,65.42
EGTYGZZQU,Nina,R&D,2024-08-12,345.38,USD,Office,Sky Airlines,INV-364643,Chicago,Chicago,Mgr_Erin,345.38
EPLB5ERPV,Diana,Finance,2024-08-13,339.13,USD,Hotel,Happy Noodles,INV-491422,Miami,Miami,Mgr_Duke,339.13
EKAJKWEOE,Bob,R&D,2024-08-13,179.83,USD,Hotel,Happy Noodles,INV-932818,Chicago,Chicago,Mgr_Erin,179.83
E916SJSLI,Will,HR,2024-08-13,26.57,USD,Transport,Metro Coffee,INV-673094,Seattle,Seattle,Mgr_Duke,0.0
EFNRGEZZL,Olivia,R&D,2024-08-13,239.87,USD,Hotel,Sky Airlines,INV-785525,Dallas,Dallas,Mgr_Amy,239.87
E1UAZYBO8,Paula,R&D,2024-08-13,83.18,USD,Office,Tech Supplies,INV-667732,Seattle,Seattle,Mgr_Duke,83.18
ELG9GAPZ0,Edgar,R&D,2024-08-13,242.77,USD,Client Gift,City Taxi,INV-489125,San Francisco,San Francisco,Mgr_Duke,242.77
EB0W6UWFC,Zoe,Marketing,2024-08-13,212.61,USD,Hotel,Green Hotel,INV-324252,Los Angeles,New York,Mgr_Ben,212.61
E0IL5RX7X,Will,Marketing,2024-08-13,249.13,USD,Hotel,Happy Noodles,INV-357767,San Francisco,San Francisco,Mgr_Amy,249.13
ERDAUHP1Y,Nora,Sales,2024-08-13,56.21,USD,Meal,Happy Noodles,INV-763998,Chicago,Chicago,Mgr_Duke,56.21
EYJ5AX6QJ,Bob,R&D,2024-08-13,27.43,USD,Transport,Happy Noodles,INV-618426,New York,New York,Mgr_Carl,27.43
E8NFD0U04,Hazel,Finance,2024-08-14,165.12,USD,Hotel,Metro Coffee,INV-666434,Miami,Miami,Mgr_Amy,165.12
ETG8R1SIH,Nina,Sales,2024-08-14,326.97,USD,Hotel,Sky Airlines,INV-821058,Miami,Miami,Mgr_Duke,326.97
EXXEB7CF4,Sam,HR,2024-08-14,42.37,USD,Meal,Metro Coffee,INV-208227,Miami,Miami,Mgr_Erin,42.37
EMJKTGDWJ,Xavier,Finance,2024-08-14,110.8,USD,Office,Metro Coffee,INV-754525,Chicago,New York,Mgr_Duke,110.8
EZGQ5BMT7,Wendy,R&D,2024-08-14,289.97,USD,Office,City Taxi,INV-519051,Atlanta,Atlanta,Mgr_Erin,289.97
EZ24HSMSZ,Zack,Sales,2024-08-14,32.85,USD,Meal,Sky Airlines,INV-830696,Seattle,Seattle,Mgr_Amy,32.85
EN8KNVVKI,Bella,Marketing,2024-08-14,360.78,USD,Office,Green Hotel,INV-899722,Dallas,Dallas,Mgr_Carl,360.78
EGQTOUW01,Faith,Sales,2024-08-14,25.31,USD,Meal,Green Hotel,INV-652288,Chicago,Chicago,Mgr_Erin,25.31
EFW2I5JZT,Sam,Sales,2024-08-14,78.96,USD,Meal,Sky Airlines,INV-621879,Seattle,Seattle,Mgr_Carl,78.96
EO8ACXBFP,Kevin,Marketing,2024-08-14,54.81,USD,Meal,Green Hotel,INV-226898,Boston,Boston,Mgr_Carl,54.81
E1D4VGOMK,Charlie,Sales,2024-08-14,175.51,USD,Hotel,Happy Noodles,INV-253606,New York,New York,Mgr_Duke,175.51
EQ8B42LCN,Uma,R&D,2024-08-15,20.21,USD,Meal,Sky Airlines,INV-942857,Chicago,Chicago,Mgr_Carl,20.21
ERGDVFLYK,Ursula,R&D,2024-08-15,40.3,USD,Meal,Green Hotel,INV-303140,Dallas,Dallas,Mgr_Erin,40.3
EWV2ZQZV7,Tina,Marketing,2024-08-15,145.14,USD,Hotel,Sky Airlines,INV-139654,Houston,Boston,Mgr_Ben,145.14
E41XOIFO3,Xavier,R&D,2024-08-15,80.84,USD,Meal,Tech Supplies,INV-565300,Boston,Miami,Mgr_Erin,80.84
EAGW554O8,Faith,Finance,2024-08-15,213.31,USD,Office,City Taxi,INV-252717,Los Angeles,Los Angeles,Mgr_Erin,213.31
EH4JUUL20,Kevin,Marketing,2024-08-15,509.09,USD,Air,City Taxi,INV-706810,Seattle,Seattle,Mgr_Carl,509.09
EIVY6EEWS,Vince,Marketing,2024-08-15,51.77,USD,Meal,Sky Airlines,INV-686088,Seattle,Seattle,Mgr_Amy,51.77
ENHBOKCSQ,Faith,Marketing,2024-08-15,329.97,USD,Hotel,Green Hotel,INV-868054,Seattle,Seattle,Mgr_Erin,329.97
ECHCNWJHG,Wendy,Finance,2024-08-15,168.39,USD,Hotel,Metro Coffee,INV-684271,Miami,Miami,Mgr_Carl,168.39
EWTEIA0Y6,Hazel,R&D,2024-08-16,567.46,USD,Air,Sky Airlines,INV-884516,Houston,Houston,Mgr_Ben,567.46
ESJ9QU7YG,Yvonne,R&D,2024-08-16,67.64,USD,Meal,City Taxi,INV-618014,Los Angeles,Los Angeles,Mgr_Erin,67.64
EON8C873V,Delia,Finance,2024-08-16,38.17,USD,Meal,Happy Noodles,INV-729653,San Francisco,San Francisco,Mgr_Carl,38.17
EB91C2ZTR,Will,Sales,2024-08-16,259.79,USD,Client Gift,Tech Supplies,INV-407335,Seattle,Seattle,Mgr_Ben,259.79
EXSDVU405,Kirk,HR,2024-08-16,340.98,USD,Hotel,City Taxi,INV-176463,Chicago,Chicago,Mgr_Duke,340.98
EM2G03P5S,Mason,Marketing,2024-08-16,120.85,USD,Client Gift,City Taxi,INV-660766,Seattle,San Francisco,Mgr_Duke,120.85
EJDIY6S4Z,Miles,HR,2024-08-16,72.17,USD,Meal,City Taxi,INV-725782,Chicago,Chicago,Mgr_Amy,72.17
EQCEAZ8O5,Grace,Sales,2024-08-16,285.7,USD,Hotel,Green Hotel,INV-956086,Los Angeles,Los Angeles,Mgr_Carl,285.7
EN3JHWKQC,Grace,Marketing,2024-08-16,186.96,USD,Client Gift,City Taxi,INV-830998,Boston,Boston,Mgr_Ben,186.96
EBQUH1B0N,Xavier,Sales,2024-08-16,381.8,USD,Air,Sky Airlines,INV-741397,Houston,Houston,Mgr_Amy,381.8
EWSZMTUU7,Irene,Marketing,2024-08-16,260.96,USD,Hotel,Metro Coffee,INV-782241,Miami,Miami,Mgr_Ben,260.96
ED3K54LE5,Kevin,Sales,2024-08-17,445.64,USD,Air,Happy Noodles,INV-320199,Los Angeles,Los Angeles,Mgr_Amy,445.64
E205ZVG9T,Diana,R&D,2024-08-17,33.9,USD,Meal,City Taxi,INV-263452,Houston,Houston,Mgr_Duke,33.9
EJAZ6HXSJ,Olivia,Sales,2024-08-17,190.85,USD,Hotel,Sky Airlines,INV-708238,San Francisco,San Francisco,Mgr_Ben,190.85
EGVFPUDYI,Sophie,R&D,2024-08-17,65.35,USD,Meal,Happy Noodles,INV-910593,San Francisco,San Francisco,Mgr_Erin,265.35
ETNSAGLM6,Yvonne,Marketing,2024-08-17,46.39,USD,Meal,Metro Coffee,INV-419014,Chicago,Chicago,Mgr_Ben,46.39
EPGVJQ3K4,Uma,R&D,2024-08-17,259.95,USD,Office,Sky Airlines,INV-483984,Houston,Houston,Mgr_Ben,259.95
EORPFNGUQ,Nina,R&D,2024-08-17,310.73,USD,Air,Tech Supplies,INV-298401,Miami,Miami,Mgr_Erin,310.73
E56WACZS0,Bob,Finance,2024-08-17,34.3,USD,Meal,Green Hotel,INV-DUP-47696,San Francisco,San Francisco,Mgr_Erin,34.3
ETLQHPHCM,Henry,Marketing,2024-08-17,29.34,USD,Meal,Sky Airlines,INV-561568,Atlanta,Atlanta,Mgr_Ben,29.34
E0KA2Q1Q2,Tina,HR,2024-08-18,70.06,USD,Meal,Metro Coffee,INV-401893,Los Angeles,Los Angeles,Mgr_Duke,70.06
EA1Y11T4V,Delia,Sales,2024-08-18,47.99,USD,Meal,Sky Airlines,INV-774250,Houston,Houston,Mgr_Amy,47.99
EZMPRRNVK,Xavier,Finance,2024-08-18,15.19,USD,Transport,Tech Supplies,INV-565933,San Francisco,San Francisco,Mgr_Ben,15.19
EJHG3BEUP,Bella,Sales,2024-08-18,32.49,USD,Transport,Green Hotel,INV-976076,Chicago,Miami,Mgr_Carl,32.49
EWC79ZEXW,Quinn,R&D,2024-08-18,124.08,USD,Office,Metro Coffee,INV-688541,New York,New York,Mgr_Amy,124.08
EXEWWJVG8,Faith,Sales,2024-08-18,79.88,USD,Meal,City Taxi,INV-356765,Houston,Houston,Mgr_Duke,79.88
EHWDBZY9K,Alice,Finance,2024-08-19,388.36,USD,Office,Sky Airlines,INV-689515,Los Angeles,Los Angeles,Mgr_Erin,388.36
EF63IMI6U,Lena,R&D,2024-08-19,25.6,USD,Transport,Happy Noodles,INV-119939,Dallas,Dallas,Mgr_Erin,25.6
EI2LEEWHJ,Irene,R&D,2024-08-19,38.08,USD,Office,Sky Airlines,INV-109952,Seattle,Seattle,Mgr_Ben,0.0
EAJE5CGHC,Jack,Sales,2024-08-19,56.33,USD,Transport,Sky Airlines,INV-260403,San Francisco,San Francisco,Mgr_Duke,56.33
E40O200DY,Xavier,Finance,2024-08-19,167.1,USD,Hotel,Metro Coffee,INV-304908,Chicago,Chicago,Mgr_Ben,167.1
EQRB0Y8RF,Xavier,HR,2024-08-19,44.17,USD,Meal,City Taxi,INV-287785,Boston,Dallas,Mgr_Erin,44.17
EZ4US9JT8,Tyler,Sales,2024-08-19,176.23,USD,Hotel,Happy Noodles,INV-235271,New York,New York,Mgr_Erin,176.23
E0F10Q3HO,Laura,HR,2024-08-19,217.0,USD,Hotel,City Taxi,INV-852273,San Francisco,San Francisco,Mgr_Ben,217.0
ELG6T36YJ,Queen,Marketing,2024-08-19,209.31,USD,Client Gift,Sky Airlines,INV-639302,San Francisco,San Francisco,Mgr_Duke,209.31
EAFTAQLW6,Uma,R&D,2024-08-19,309.07,USD,Office,Tech Supplies,INV-DUP-54705,Miami,Miami,Mgr_Duke,309.07
EY1ZZV911,Grace,Marketing,2024-08-19,176.46,USD,Hotel,City Taxi,INV-590427,Los Angeles,Los Angeles,Mgr_Carl,176.46
EG8E4OSBH,Kevin,Sales,2024-08-19,95.15,USD,Office,Metro Coffee,INV-238001,Boston,Boston,Mgr_Carl,95.15
ESVHYP4BS,Yvonne,HR,2024-08-20,62.06,USD,Meal,Tech Supplies,INV-905774,New York,New York,Mgr_Erin,62.06
EABVI4HXZ,Kevin,R&D,2024-08-20,50.39,USD,Meal,City Taxi,INV-465988,New York,New York,Mgr_Duke,50.39
ENEIN8E1Y,Kevin,R&D,2024-08-20,34.92,USD,Transport,Metro Coffee,INV-475979,New York,New York,Mgr_Ben,34.92
EZGT5WXKR,Bob,Finance,2024-08-20,314.2,USD,Office,City Taxi,INV-817087,Los Angeles,Los Angeles,Mgr_Amy,314.2
EFBH7DOH3,Ursula,R&D,2024-08-20,36.37,USD,Meal,Tech Supplies,INV-504220,Seattle,Seattle,Mgr_Duke,36.37
EB7B0RJ8Y,Fiona,R&D,2024-08-20,241.82,USD,Office,Tech Supplies,INV-683375,Chicago,Chicago,Mgr_Duke,241.82
E0OCT20E5,Sophie,HR,2024-08-20,144.65,USD,Office,City Taxi,INV-535555,Boston,Boston,Mgr_Duke,144.65
EKZTBYNPN,Lena,R&D,2024-08-21,148.6,USD,Office,Happy Noodles,INV-781788,Dallas,Dallas,Mgr_Erin,148.6
ET5GM7ZBE,Queen,R&D,2024-08-21,278.44,USD,Office,Metro Coffee,INV-549485,Seattle,Seattle,Mgr_Ben,278.44
E96F68IGB,Ivan,Marketing,2024-08-21,41.17,USD,Meal,Metro Coffee,INV-706987,Los Angeles,Los Angeles,Mgr_Amy,41.17
ETIX9RA92,Quinn,R&D,2024-08-21,340.92,USD,Office,Metro Coffee,INV-621647,Chicago,Chicago,Mgr_Carl,340.92
EUVJHVXUN,Miles,R&D,2024-08-21,37.54,USD,Office,Happy Noodles,INV-122371,San Francisco,Houston,Mgr_Amy,37.54
EACXLXP1S,Gavin,R&D,2024-08-21,224.89,USD,Office,City Taxi,INV-483001,Seattle,Seattle,Mgr_Erin,224.89
E0ODVJL11,Nora,R&D,2024-08-21,25.57,USD,Meal,Sky Airlines,INV-375502,Dallas,Dallas,Mgr_Duke,25.57
E213XVOVZ,Quinn,Sales,2024-08-21,33.91,USD,Meal,Green Hotel,INV-166302,Dallas,Dallas,Mgr_Ben,33.91
EYD2L4BO9,Jack,Sales,2024-08-21,61.27,USD,Meal,Green Hotel,INV-682928,Seattle,Seattle,Mgr_Amy,61.27
EDY5IVB0L,Charlie,HR,2024-08-21,139.04,USD,Hotel,City Taxi,INV-230813,San Francisco,San Francisco,Mgr_Duke,139.04
EL3D3PJUK,Faith,R&D,2024-08-21,69.15,USD,Meal,City Taxi,INV-248734,Chicago,Chicago,Mgr_Amy,69.15
EQC22DWGV,Jack,Finance,2024-08-21,41.73,USD,Meal,Happy Noodles,INV-705191,Boston,Boston,Mgr_Amy,41.73
EXGKU3P6V,Queen,R&D,2024-08-21,31.4,USD,Transport,Green Hotel,INV-817148,Miami,Miami,Mgr_Duke,31.4
E91V7ZCGW,Sam,Sales,2024-08-22,47.12,USD,Meal,Green Hotel,INV-555877,Boston,Boston,Mgr_Amy,47.12
E007OSKYU,Peter,R&D,2024-08-22,240.97,USD,Office,Sky Airlines,INV-810146,San Francisco,Los Angeles,Mgr_Ben,240.97
